distinct_values,count,column_name
BG363,59,LatestAgencyD_01
BG364,3,LatestAgencyD_01
BG365,273,LatestAgencyD_01
BG366,437,LatestAgencyD_01
BG367,48,LatestAgencyD_01
BG368,13,LatestAgencyD_01
BG369,13,LatestAgencyD_01
BG370,16,LatestAgencyD_01
BG371,5,LatestAgencyD_01
BG372,125,LatestAgencyD_01
BG373,2,LatestAgencyD_01
BG374,73,LatestAgencyD_01
BG375,35,LatestAgencyD_01
BG376,10,LatestAgencyD_01
BG377,20,LatestAgencyD_01
BG378,13,LatestAgencyD_01
BG379,4,LatestAgencyD_01
BG380,62,LatestAgencyD_01
BG381,15,LatestAgencyD_01
BG383,22,LatestAgencyD_01
BG384,15,LatestAgencyD_01
BG385,13,LatestAgencyD_01
BG386,17,LatestAgencyD_01
BG387,6,LatestAgencyD_01
BG388,30,LatestAgencyD_01
BG389,1,LatestAgencyD_01
BG391,5,LatestAgencyD_01
BG392,53,LatestAgencyD_01
BG393,9,LatestAgencyD_01
BG394,56,LatestAgencyD_01
BG395,1,LatestAgencyD_01
BG397,5,LatestAgencyD_01
BG398,1,LatestAgencyD_01
BG399,5,LatestAgencyD_01
BG400,2,LatestAgencyD_01
BG402,22,LatestAgencyD_01
BG405,3,LatestAgencyD_01
BG408,3,LatestAgencyD_01
BG409,1,LatestAgencyD_01
BG412,5,LatestAgencyD_01
BG413,15,LatestAgencyD_01
BG414,3,LatestAgencyD_01
BG415,26,LatestAgencyD_01
BG416,4,LatestAgencyD_01
BG417,1,LatestAgencyD_01
BG418,2,LatestAgencyD_01
BG419,40,LatestAgencyD_01
BG420,1,LatestAgencyD_01
BG421,5,LatestAgencyD_01
BG427,30,LatestAgencyD_01
BG428,4,LatestAgencyD_01
BG429,14,LatestAgencyD_01
BG431,3,LatestAgencyD_01
BG432,8,LatestAgencyD_01
BG433,21,LatestAgencyD_01
BG435,9,LatestAgencyD_01
BG436,46,LatestAgencyD_01
BG437,5,LatestAgencyD_01
BG438,90,LatestAgencyD_01
BG439,1,LatestAgencyD_01
BG441,10,LatestAgencyD_01
BG442,5,LatestAgencyD_01
BG443,123,LatestAgencyD_01
BG446,23,LatestAgencyD_01
BG447,2,LatestAgencyD_01
BG448,3,LatestAgencyD_01
BG450,1,LatestAgencyD_01
BG452,1,LatestAgencyD_01
BG454,363,LatestAgencyD_01
BG455,33,LatestAgencyD_01
BG456,16,LatestAgencyD_01
BG457,1,LatestAgencyD_01
BG458,7,LatestAgencyD_01
BG459,4,LatestAgencyD_01
BG461,4,LatestAgencyD_01
BG462,258,LatestAgencyD_01
BG463,13,LatestAgencyD_01
BG464,9,LatestAgencyD_01
BG466,14,LatestAgencyD_01
BG467,16,LatestAgencyD_01
BG468,11,LatestAgencyD_01
BG469,8,LatestAgencyD_01
BG470,4,LatestAgencyD_01
BG471,13,LatestAgencyD_01
BG472,4,LatestAgencyD_01
BG475,25,LatestAgencyD_01
BG476,9,LatestAgencyD_01
BG477,16,LatestAgencyD_01
BG479,3,LatestAgencyD_01
BG480,36,LatestAgencyD_01
BG481,22,LatestAgencyD_01
BG482,6,LatestAgencyD_01
BG484,10,LatestAgencyD_01
BG486,14,LatestAgencyD_01
BG487,9,LatestAgencyD_01
BG488,42,LatestAgencyD_01
BG489,12,LatestAgencyD_01
BG490,18,LatestAgencyD_01
BG491,9,LatestAgencyD_01
BG493,15,LatestAgencyD_01
BG494,2,LatestAgencyD_01
BG495,16,LatestAgencyD_01
BG496,9,LatestAgencyD_01
BG497,22,LatestAgencyD_01
BG498,15,LatestAgencyD_01
BG499,14,LatestAgencyD_01
BG500,9,LatestAgencyD_01
BG501,1,LatestAgencyD_01
BG503,1,LatestAgencyD_01
BG504,9,LatestAgencyD_01
BG505,43,LatestAgencyD_01
BG506,4,LatestAgencyD_01
BG508,9,LatestAgencyD_01
BG509,3,LatestAgencyD_01
BG511,1,LatestAgencyD_01
BG512,6,LatestAgencyD_01
BG516,27,LatestAgencyD_01
BG517,362,LatestAgencyD_01
BG518,12,LatestAgencyD_01
BG519,64,LatestAgencyD_01
BG520,29,LatestAgencyD_01
BG521,251,LatestAgencyD_01
BG523,46,LatestAgencyD_01
BG524,3,LatestAgencyD_01
BG526,2,LatestAgencyD_01
BG527,5,LatestAgencyD_01
BG529,30,LatestAgencyD_01
BG531,63,LatestAgencyD_01
BG532,5,LatestAgencyD_01
BG533,5,LatestAgencyD_01
BG534,9,LatestAgencyD_01
BG535,16,LatestAgencyD_01
BG536,10,LatestAgencyD_01
BG537,19,LatestAgencyD_01
BG538,7,LatestAgencyD_01
BG539,9,LatestAgencyD_01
BG540,15,LatestAgencyD_01
BG541,40,LatestAgencyD_01
BG542,18,LatestAgencyD_01
BG543,2,LatestAgencyD_01
BG544,20,LatestAgencyD_01
BG545,6,LatestAgencyD_01
BG547,14,LatestAgencyD_01
BG548,8,LatestAgencyD_01
BG549,12,LatestAgencyD_01
BG550,9,LatestAgencyD_01
BG553,8,LatestAgencyD_01
BG555,6,LatestAgencyD_01
BG556,2,LatestAgencyD_01
BG557,22,LatestAgencyD_01
BG558,14,LatestAgencyD_01
BG559,36,LatestAgencyD_01
BG560,16,LatestAgencyD_01
BG561,12,LatestAgencyD_01
BG562,15,LatestAgencyD_01
BG563,3,LatestAgencyD_01
BG564,6,LatestAgencyD_01
BG565,2,LatestAgencyD_01
BG566,7,LatestAgencyD_01
BG567,15,LatestAgencyD_01
BG568,6,LatestAgencyD_01
BG570,47,LatestAgencyD_01
BG571,13,LatestAgencyD_01
BG572,8,LatestAgencyD_01
BG573,7,LatestAgencyD_01
BG574,16,LatestAgencyD_01
BG575,26,LatestAgencyD_01
BG576,10,LatestAgencyD_01
BG578,17,LatestAgencyD_01
BG579,11,LatestAgencyD_01
BG580,10,LatestAgencyD_01
BG581,13,LatestAgencyD_01
BG582,8,LatestAgencyD_01
BG583,17,LatestAgencyD_01
BG584,17,LatestAgencyD_01
BG585,6,LatestAgencyD_01
BG586,13,LatestAgencyD_01
BG587,12,LatestAgencyD_01
BG588,67,LatestAgencyD_01
BG589,231,LatestAgencyD_01
BG590,161,LatestAgencyD_01
BG591,235,LatestAgencyD_01
BG592,143,LatestAgencyD_01
BG593,304,LatestAgencyD_01
BG594,231,LatestAgencyD_01
BG595,244,LatestAgencyD_01
BG596,352,LatestAgencyD_01
BG597,84,LatestAgencyD_01
BG598,63,LatestAgencyD_01
BG599,84,LatestAgencyD_01
BG600,6,LatestAgencyD_01
BG601,76,LatestAgencyD_01
BG602,3,LatestAgencyD_01
BG603,132,LatestAgencyD_01
BG605,144,LatestAgencyD_01
BG606,66,LatestAgencyD_01
BG607,221,LatestAgencyD_01
BG609,21,LatestAgencyD_01
BG610,7,LatestAgencyD_01
BG611,43,LatestAgencyD_01
BG613,17,LatestAgencyD_01
BG614,18,LatestAgencyD_01
BG616,217,LatestAgencyD_01
BG617,6,LatestAgencyD_01
BG618,11,LatestAgencyD_01
BG619,4,LatestAgencyD_01
BG620,6,LatestAgencyD_01
BG621,7,LatestAgencyD_01
BG624,6,LatestAgencyD_01
BG625,175,LatestAgencyD_01
BG626,63,LatestAgencyD_01
BG627,5,LatestAgencyD_01
BG629,166,LatestAgencyD_01
BG630,111,LatestAgencyD_01
BG632,9,LatestAgencyD_01
BG634,35,LatestAgencyD_01
BG635,9,LatestAgencyD_01
BG636,19,LatestAgencyD_01
BG637,2,LatestAgencyD_01
BG638,3,LatestAgencyD_01
BG639,10,LatestAgencyD_01
BG645,22,LatestAgencyD_01
BG646,76,LatestAgencyD_01
BG647,2,LatestAgencyD_01
BG648,43,LatestAgencyD_01
BG649,207,LatestAgencyD_01
BG650,257,LatestAgencyD_01
BG651,28,LatestAgencyD_01
BG652,35,LatestAgencyD_01
BG655,8,LatestAgencyD_01
BG656,9,LatestAgencyD_01
BG658,10,LatestAgencyD_01
BG659,8,LatestAgencyD_01
BG660,12,LatestAgencyD_01
BG661,40,LatestAgencyD_01
BG662,3,LatestAgencyD_01
BG669,24,LatestAgencyD_01
BG670,5,LatestAgencyD_01
BG671,5,LatestAgencyD_01
BG673,11,LatestAgencyD_01
BG674,35,LatestAgencyD_01
BG675,46,LatestAgencyD_01
BG677,1,LatestAgencyD_01
BG678,1,LatestAgencyD_01
BG679,29,LatestAgencyD_01
BG680,2,LatestAgencyD_01
BG681,12,LatestAgencyD_01
BG682,53,LatestAgencyD_01
BG683,43,LatestAgencyD_01
BG684,134,LatestAgencyD_01
BG685,20,LatestAgencyD_01
BG686,5,LatestAgencyD_01
BG687,24,LatestAgencyD_01
BG688,149,LatestAgencyD_01
BG696,1,LatestAgencyD_01
BG697,10,LatestAgencyD_01
BG698,14,LatestAgencyD_01
BG726,11,LatestAgencyD_01
BG728,22,LatestAgencyD_01
BG729,1,LatestAgencyD_01
BG730,1,LatestAgencyD_01
BG731,117,LatestAgencyD_01
BG732,13,LatestAgencyD_01
BG733,10,LatestAgencyD_01
BG734,16,LatestAgencyD_01
BG735,8,LatestAgencyD_01
BG736,2,LatestAgencyD_01
BG737,40,LatestAgencyD_01
BG738,1,LatestAgencyD_01
BG739,2,LatestAgencyD_01
BG740,56,LatestAgencyD_01
BG741,91,LatestAgencyD_01
BG742,157,LatestAgencyD_01
BG743,16,LatestAgencyD_01
BG744,82,LatestAgencyD_01
BG745,123,LatestAgencyD_01
BG746,90,LatestAgencyD_01
BG747,122,LatestAgencyD_01
BG750,3,LatestAgencyD_01
BG751,16,LatestAgencyD_01
BG752,41,LatestAgencyD_01
BG753,76,LatestAgencyD_01
BG754,17,LatestAgencyD_01
BG755,11,LatestAgencyD_01
BG756,78,LatestAgencyD_01
BG757,2,LatestAgencyD_01
BG758,1,LatestAgencyD_01
BG759,21,LatestAgencyD_01
BG760,3,LatestAgencyD_01
BG762,19,LatestAgencyD_01
BG764,12,LatestAgencyD_01
BG765,14,LatestAgencyD_01
BG767,49,LatestAgencyD_01
BG769,9,LatestAgencyD_01
BG770,25,LatestAgencyD_01
BG772,12,LatestAgencyD_01
BG773,6,LatestAgencyD_01
BG774,4,LatestAgencyD_01
BG775,7,LatestAgencyD_01
BG776,22,LatestAgencyD_01
BG778,6,LatestAgencyD_01
BG779,16,LatestAgencyD_01
BG780,6,LatestAgencyD_01
BG781,16,LatestAgencyD_01
BG783,12,LatestAgencyD_01
BG784,14,LatestAgencyD_01
BG785,9,LatestAgencyD_01
BG786,15,LatestAgencyD_01
BG787,1,LatestAgencyD_01
BG788,1,LatestAgencyD_01
BG789,4,LatestAgencyD_01
BG792,2,LatestAgencyD_01
BG793,11,LatestAgencyD_01
BG794,38,LatestAgencyD_01
BG795,7,LatestAgencyD_01
BG796,10,LatestAgencyD_01
BG797,7,LatestAgencyD_01
BG798,10,LatestAgencyD_01
BG800,23,LatestAgencyD_01
BG801,13,LatestAgencyD_01
BG802,10,LatestAgencyD_01
BG803,11,LatestAgencyD_01
BG804,16,LatestAgencyD_01
BG805,18,LatestAgencyD_01
BG806,14,LatestAgencyD_01
BG807,4,LatestAgencyD_01
BG808,2,LatestAgencyD_01
BG809,2,LatestAgencyD_01
BG810,5,LatestAgencyD_01
BG812,15,LatestAgencyD_01
BG813,1,LatestAgencyD_01
BG814,5,LatestAgencyD_01
BG815,8,LatestAgencyD_01
BG816,6,LatestAgencyD_01
BG817,4,LatestAgencyD_01
BG818,21,LatestAgencyD_01
BG819,10,LatestAgencyD_01
BG821,1,LatestAgencyD_01
BG822,7,LatestAgencyD_01
BG823,11,LatestAgencyD_01
BG824,8,LatestAgencyD_01
BG825,3,LatestAgencyD_01
BG826,11,LatestAgencyD_01
BG828,10,LatestAgencyD_01
BG829,80,LatestAgencyD_01
BG831,57,LatestAgencyD_01
BG832,9,LatestAgencyD_01
BG833,14,LatestAgencyD_01
BG834,17,LatestAgencyD_01
BG836,14,LatestAgencyD_01
BG838,38,LatestAgencyD_01
BG839,222,LatestAgencyD_01
BG842,92,LatestAgencyD_01
BG843,8,LatestAgencyD_01
BG844,6,LatestAgencyD_01
BG845,101,LatestAgencyD_01
BG846,878,LatestAgencyD_01
BG847,117,LatestAgencyD_01
BG848,2,LatestAgencyD_01
BG849,51,LatestAgencyD_01
BG850,3,LatestAgencyD_01
BG851,5,LatestAgencyD_01
BG852,22,LatestAgencyD_01
BG853,68,LatestAgencyD_01
BG854,10,LatestAgencyD_01
BG856,46,LatestAgencyD_01
BG857,9,LatestAgencyD_01
BG860,102,LatestAgencyD_01
BG861,958,LatestAgencyD_01
BG862,6,LatestAgencyD_01
BG863,12,LatestAgencyD_01
BG864,3,LatestAgencyD_01
BG865,6,LatestAgencyD_01
BG866,1,LatestAgencyD_01
BG867,4,LatestAgencyD_01
BG868,13,LatestAgencyD_01
BG870,2,LatestAgencyD_01
BG872,44,LatestAgencyD_01
BG873,4,LatestAgencyD_01
BG874,5,LatestAgencyD_01
BG875,2,LatestAgencyD_01
BG876,8,LatestAgencyD_01
BG880,2,LatestAgencyD_01
BG882,32,LatestAgencyD_01
BG883,23,LatestAgencyD_01
BG886,2,LatestAgencyD_01
BG887,2,LatestAgencyD_01
BG888,5,LatestAgencyD_01
BG890,2,LatestAgencyD_01
BG891,18,LatestAgencyD_01
BG893,3,LatestAgencyD_01
BG895,1,LatestAgencyD_01
BG896,169,LatestAgencyD_01
BG898,8,LatestAgencyD_01
BG899,3,LatestAgencyD_01
BG900,6,LatestAgencyD_01
BG903,2,LatestAgencyD_01
BG904,81,LatestAgencyD_01
BG905,39,LatestAgencyD_01
BG906,48,LatestAgencyD_01
BG907,15,LatestAgencyD_01
BG908,75,LatestAgencyD_01
BG910,143,LatestAgencyD_01
BG911,1,LatestAgencyD_01
BG923,1,LatestAgencyD_01
BG925,44,LatestAgencyD_01
BG926,16,LatestAgencyD_01
BG929,7,LatestAgencyD_01
BG930,3,LatestAgencyD_01
BG931,312,LatestAgencyD_01
BG934,2,LatestAgencyD_01
BG936,74,LatestAgencyD_01
BG937,2,LatestAgencyD_01
BG938,21,LatestAgencyD_01
BG941,136,LatestAgencyD_01
BG942,131,LatestAgencyD_01
BG943,113,LatestAgencyD_01
BG945,73,LatestAgencyD_01
BG946,26,LatestAgencyD_01
BG947,19,LatestAgencyD_01
BG948,3,LatestAgencyD_01
BG949,4,LatestAgencyD_01
BG950,17,LatestAgencyD_01
BG951,2,LatestAgencyD_01
BG953,49,LatestAgencyD_01
BG955,11,LatestAgencyD_01
BG957,13,LatestAgencyD_01
BG958,6,LatestAgencyD_01
BG959,3,LatestAgencyD_01
BG961,15,LatestAgencyD_01
BG962,4,LatestAgencyD_01
BG965,4,LatestAgencyD_01
BG966,198,LatestAgencyD_01
BG967,978,LatestAgencyD_01
BG970,10,LatestAgencyD_01
BG972,1,LatestAgencyD_01
BG973,2,LatestAgencyD_01
BG975,46,LatestAgencyD_01
BG979,789,LatestAgencyD_01
BG981,11,LatestAgencyD_01
BG982,17,LatestAgencyD_01
BG983,7,LatestAgencyD_01
BG984,4,LatestAgencyD_01
BG985,138,LatestAgencyD_01
BG986,446,LatestAgencyD_01
BG987,65,LatestAgencyD_01
BG989,31,LatestAgencyD_01
BG990,1074,LatestAgencyD_01
BG991,51,LatestAgencyD_01
BG992,231,LatestAgencyD_01
BG993,25,LatestAgencyD_01
BG994,512,LatestAgencyD_01
BG996,33,LatestAgencyD_01
BG998,1,LatestAgencyD_01
BH001,2,LatestAgencyD_01
BH005,27,LatestAgencyD_01
BH007,8,LatestAgencyD_01
BH009,7,LatestAgencyD_01
BH010,7,LatestAgencyD_01
BH011,1,LatestAgencyD_01
BH012,31,LatestAgencyD_01
BH013,1,LatestAgencyD_01
BH014,2,LatestAgencyD_01
BH015,3,LatestAgencyD_01
BH017,13,LatestAgencyD_01
BH018,1,LatestAgencyD_01
BH019,11,LatestAgencyD_01
BH020,5,LatestAgencyD_01
BH021,2,LatestAgencyD_01
BH022,4,LatestAgencyD_01
BH023,4,LatestAgencyD_01
BH024,6,LatestAgencyD_01
BH025,5,LatestAgencyD_01
BH028,4,LatestAgencyD_01
BH030,12,LatestAgencyD_01
BH031,3,LatestAgencyD_01
BH032,8,LatestAgencyD_01
BH034,1,LatestAgencyD_01
BH037,17,LatestAgencyD_01
BH038,1,LatestAgencyD_01
BH039,8,LatestAgencyD_01
BH040,4,LatestAgencyD_01
BH041,6,LatestAgencyD_01
BH043,12,LatestAgencyD_01
BH045,7,LatestAgencyD_01
BH046,6,LatestAgencyD_01
BH047,4,LatestAgencyD_01
BH048,5,LatestAgencyD_01
BH050,37,LatestAgencyD_01
BH051,49,LatestAgencyD_01
BH053,5,LatestAgencyD_01
BH054,125,LatestAgencyD_01
BH055,15,LatestAgencyD_01
BH056,3,LatestAgencyD_01
BH061,2,LatestAgencyD_01
BH065,64,LatestAgencyD_01
BH067,1,LatestAgencyD_01
BH068,34,LatestAgencyD_01
BH069,34,LatestAgencyD_01
BH070,127,LatestAgencyD_01
BH073,43,LatestAgencyD_01
BH074,4,LatestAgencyD_01
BH077,13,LatestAgencyD_01
BH078,2,LatestAgencyD_01
BH080,9,LatestAgencyD_01
BH081,3,LatestAgencyD_01
BH083,13,LatestAgencyD_01
BH084,2,LatestAgencyD_01
BH086,14,LatestAgencyD_01
BH087,38,LatestAgencyD_01
BH088,3,LatestAgencyD_01
BH089,7,LatestAgencyD_01
BH090,6,LatestAgencyD_01
BH091,3,LatestAgencyD_01
BH092,1,LatestAgencyD_01
BH093,2,LatestAgencyD_01
BH094,2,LatestAgencyD_01
BH096,25,LatestAgencyD_01
BH098,147,LatestAgencyD_01
BH109,1,LatestAgencyD_01
BH111,2,LatestAgencyD_01
BH113,80,LatestAgencyD_01
BH114,12,LatestAgencyD_01
BH115,9,LatestAgencyD_01
BH116,109,LatestAgencyD_01
BH117,22,LatestAgencyD_01
BH120,49,LatestAgencyD_01
BH121,707,LatestAgencyD_01
BH122,1,LatestAgencyD_01
BH123,5,LatestAgencyD_01
BH124,20,LatestAgencyD_01
BH126,52,LatestAgencyD_01
BH127,14,LatestAgencyD_01
BH128,614,LatestAgencyD_01
BH130,1,LatestAgencyD_01
BH134,1,LatestAgencyD_01
BH135,10,LatestAgencyD_01
BH136,59,LatestAgencyD_01
BH138,1,LatestAgencyD_01
BH139,1,LatestAgencyD_01
BH140,3,LatestAgencyD_01
BH141,3,LatestAgencyD_01
BH143,6,LatestAgencyD_01
BH145,5,LatestAgencyD_01
BH148,1,LatestAgencyD_01
BH149,1,LatestAgencyD_01
BH151,1,LatestAgencyD_01
BH152,1,LatestAgencyD_01
BH154,8,LatestAgencyD_01
BH155,2,LatestAgencyD_01
BH156,12,LatestAgencyD_01
BH157,4,LatestAgencyD_01
BH159,755,LatestAgencyD_01
BH161,1,LatestAgencyD_01
BH163,52,LatestAgencyD_01
BH164,13,LatestAgencyD_01
BH165,8,LatestAgencyD_01
BH166,46,LatestAgencyD_01
BH167,87,LatestAgencyD_01
BH168,13,LatestAgencyD_01
BH169,25,LatestAgencyD_01
BH170,10,LatestAgencyD_01
BH171,19,LatestAgencyD_01
BH172,2,LatestAgencyD_01
BH173,4,LatestAgencyD_01
BH174,7,LatestAgencyD_01
BH175,36,LatestAgencyD_01
BH177,2,LatestAgencyD_01
BH179,1,LatestAgencyD_01
BH180,1,LatestAgencyD_01
BH181,1,LatestAgencyD_01
BH183,1,LatestAgencyD_01
BH184,8,LatestAgencyD_01
BH185,52,LatestAgencyD_01
BH186,33,LatestAgencyD_01
BH190,2,LatestAgencyD_01
BH192,1,LatestAgencyD_01
BH198,3,LatestAgencyD_01
BH199,1,LatestAgencyD_01
BH200,148,LatestAgencyD_01
BH201,1,LatestAgencyD_01
BH203,40,LatestAgencyD_01
BH208,2,LatestAgencyD_01
BH209,1,LatestAgencyD_01
BH210,2,LatestAgencyD_01
BH211,3,LatestAgencyD_01
BH212,6,LatestAgencyD_01
BH215,5,LatestAgencyD_01
BH216,16,LatestAgencyD_01
BH218,1,LatestAgencyD_01
BH219,12,LatestAgencyD_01
BH220,2,LatestAgencyD_01
BH222,883,LatestAgencyD_01
BH225,72,LatestAgencyD_01
BH226,97,LatestAgencyD_01
BH227,1,LatestAgencyD_01
BH229,28,LatestAgencyD_01
BH230,124,LatestAgencyD_01
BH231,1,LatestAgencyD_01
BH232,33,LatestAgencyD_01
BH233,4,LatestAgencyD_01
BH234,1,LatestAgencyD_01
BH235,88,LatestAgencyD_01
BH236,323,LatestAgencyD_01
BH237,64,LatestAgencyD_01
BH238,12,LatestAgencyD_01
BH239,79,LatestAgencyD_01
BH240,126,LatestAgencyD_01
BH247,323,LatestAgencyD_01
BH248,7,LatestAgencyD_01
BH253,3,LatestAgencyD_01
BH256,26,LatestAgencyD_01
BH257,2,LatestAgencyD_01
BH258,47,LatestAgencyD_01
BH260,2,LatestAgencyD_01
BH262,77,LatestAgencyD_01
BH263,7,LatestAgencyD_01
BH268,73,LatestAgencyD_01
BH269,385,LatestAgencyD_01
BH275,155,LatestAgencyD_01
BH277,2,LatestAgencyD_01
BH278,6,LatestAgencyD_01
BH279,52,LatestAgencyD_01
BH280,159,LatestAgencyD_01
BH281,15,LatestAgencyD_01
BH283,2,LatestAgencyD_01
BH286,1,LatestAgencyD_01
BH288,92,LatestAgencyD_01
BH290,16,LatestAgencyD_01
BH291,10,LatestAgencyD_01
BH292,27,LatestAgencyD_01
BH301,11,LatestAgencyD_01
BH303,1,LatestAgencyD_01
BH304,53,LatestAgencyD_01
BH305,89,LatestAgencyD_01
BH306,1,LatestAgencyD_01
BH309,1,LatestAgencyD_01
BH310,28,LatestAgencyD_01
BH311,18,LatestAgencyD_01
BH312,729,LatestAgencyD_01
BH313,128,LatestAgencyD_01
BH314,110,LatestAgencyD_01
BH315,2,LatestAgencyD_01
BH316,2,LatestAgencyD_01
BH317,4,LatestAgencyD_01
BH320,1,LatestAgencyD_01
BH321,1,LatestAgencyD_01
BH324,1,LatestAgencyD_01
BH327,15,LatestAgencyD_01
BH329,452,LatestAgencyD_01
BH330,45,LatestAgencyD_01
BH332,1,LatestAgencyD_01
BH334,4,LatestAgencyD_01
BH335,146,LatestAgencyD_01
BH336,25,LatestAgencyD_01
BH340,39,LatestAgencyD_01
BH341,42,LatestAgencyD_01
BH344,68,LatestAgencyD_01
BH345,96,LatestAgencyD_01
BH347,2,LatestAgencyD_01
BH353,4,LatestAgencyD_01
BH354,3,LatestAgencyD_01
BH357,2,LatestAgencyD_01
BH359,6,LatestAgencyD_01
BH360,57,LatestAgencyD_01
BH361,3,LatestAgencyD_01
BH362,3,LatestAgencyD_01
BH363,1,LatestAgencyD_01
BH364,8,LatestAgencyD_01
BH365,2,LatestAgencyD_01
BH367,3,LatestAgencyD_01
BH368,5,LatestAgencyD_01
BH370,1,LatestAgencyD_01
BH371,2,LatestAgencyD_01
BH372,2,LatestAgencyD_01
BH373,5,LatestAgencyD_01
BH374,13,LatestAgencyD_01
BH375,1,LatestAgencyD_01
BH376,5,LatestAgencyD_01
BH377,2,LatestAgencyD_01
BH378,1,LatestAgencyD_01
BH379,2,LatestAgencyD_01
BH380,4,LatestAgencyD_01
BH381,6,LatestAgencyD_01
BH382,4,LatestAgencyD_01
BH383,2,LatestAgencyD_01
BH384,3,LatestAgencyD_01
BH385,3,LatestAgencyD_01
BH386,10,LatestAgencyD_01
BH387,5,LatestAgencyD_01
BH388,21,LatestAgencyD_01
BH390,1,LatestAgencyD_01
BH391,125,LatestAgencyD_01
BH393,1,LatestAgencyD_01
BH394,7,LatestAgencyD_01
BH395,14,LatestAgencyD_01
BH396,5,LatestAgencyD_01
BH397,279,LatestAgencyD_01
BH398,16,LatestAgencyD_01
BH399,2,LatestAgencyD_01
BH400,10,LatestAgencyD_01
BH403,1,LatestAgencyD_01
BH404,15,LatestAgencyD_01
BH406,6,LatestAgencyD_01
BH407,9,LatestAgencyD_01
BH408,1,LatestAgencyD_01
BH409,15,LatestAgencyD_01
BH411,55,LatestAgencyD_01
BH413,5,LatestAgencyD_01
BH414,1,LatestAgencyD_01
BH415,44,LatestAgencyD_01
BH416,1,LatestAgencyD_01
BH417,1,LatestAgencyD_01
BH418,16,LatestAgencyD_01
BH419,1,LatestAgencyD_01
BH421,1,LatestAgencyD_01
BH422,5,LatestAgencyD_01
BH423,10,LatestAgencyD_01
BH424,8,LatestAgencyD_01
BH425,15,LatestAgencyD_01
BH426,3,LatestAgencyD_01
BH427,4,LatestAgencyD_01
BH428,1,LatestAgencyD_01
BH432,2,LatestAgencyD_01
BH433,7,LatestAgencyD_01
BH435,6,LatestAgencyD_01
BH436,2,LatestAgencyD_01
BH437,3,LatestAgencyD_01
BH439,956,LatestAgencyD_01
BH440,12,LatestAgencyD_01
BH441,1,LatestAgencyD_01
BH442,4,LatestAgencyD_01
BH443,2,LatestAgencyD_01
BH446,13,LatestAgencyD_01
BH449,143,LatestAgencyD_01
BH451,4,LatestAgencyD_01
BH452,72,LatestAgencyD_01
BH453,9,LatestAgencyD_01
BH454,17,LatestAgencyD_01
BH455,5,LatestAgencyD_01
BH457,760,LatestAgencyD_01
BH459,8,LatestAgencyD_01
BH461,18,LatestAgencyD_01
BH462,10,LatestAgencyD_01
BH463,4,LatestAgencyD_01
BH467,226,LatestAgencyD_01
BH468,109,LatestAgencyD_01
BH469,170,LatestAgencyD_01
BH470,267,LatestAgencyD_01
BH477,6,LatestAgencyD_01
BH478,24,LatestAgencyD_01
BH479,2,LatestAgencyD_01
BH480,8,LatestAgencyD_01
BH481,19,LatestAgencyD_01
BH482,22,LatestAgencyD_01
BH484,217,LatestAgencyD_01
BH491,4,LatestAgencyD_01
BH492,3,LatestAgencyD_01
BH496,121,LatestAgencyD_01
BH497,2,LatestAgencyD_01
BH500,1,LatestAgencyD_01
BH502,3,LatestAgencyD_01
BH503,1,LatestAgencyD_01
BH504,46,LatestAgencyD_01
BH505,26,LatestAgencyD_01
BH509,13,LatestAgencyD_01
BH510,41,LatestAgencyD_01
BH511,3,LatestAgencyD_01
BH513,2,LatestAgencyD_01
BH514,188,LatestAgencyD_01
BH515,41,LatestAgencyD_01
BH518,2,LatestAgencyD_01
BH519,2,LatestAgencyD_01
BH521,1,LatestAgencyD_01
BH525,4,LatestAgencyD_01
BH526,1,LatestAgencyD_01
BH528,2,LatestAgencyD_01
BH530,3,LatestAgencyD_01
BH531,78,LatestAgencyD_01
BH532,41,LatestAgencyD_01
BH533,47,LatestAgencyD_01
BH534,4,LatestAgencyD_01
BH536,1,LatestAgencyD_01
BH540,501,LatestAgencyD_01
BH541,7,LatestAgencyD_01
BH544,2,LatestAgencyD_01
BH546,11,LatestAgencyD_01
BH547,1,LatestAgencyD_01
BH548,24,LatestAgencyD_01
BH549,15,LatestAgencyD_01
BH550,2,LatestAgencyD_01
BH551,21,LatestAgencyD_01
BH553,4,LatestAgencyD_01
BH555,2,LatestAgencyD_01
BH558,1,LatestAgencyD_01
BH561,2,LatestAgencyD_01
BH562,4,LatestAgencyD_01
BH564,247,LatestAgencyD_01
BH565,7,LatestAgencyD_01
BH566,72,LatestAgencyD_01
BH567,33,LatestAgencyD_01
BH568,6,LatestAgencyD_01
BH569,26,LatestAgencyD_01
BH570,240,LatestAgencyD_01
BH571,36,LatestAgencyD_01
BH572,392,LatestAgencyD_01
BH573,4,LatestAgencyD_01
BH575,192,LatestAgencyD_01
BH577,25,LatestAgencyD_01
BH578,19,LatestAgencyD_01
BH581,1,LatestAgencyD_01
BH587,63,LatestAgencyD_01
BH589,158,LatestAgencyD_01
BH593,389,LatestAgencyD_01
BH596,18,LatestAgencyD_01
BH598,7,LatestAgencyD_01
BH600,1,LatestAgencyD_01
BH602,18,LatestAgencyD_01
BH604,2,LatestAgencyD_01
BH607,13,LatestAgencyD_01
BH609,26,LatestAgencyD_01
BH610,80,LatestAgencyD_01
